"county","precinct","office","district","party","candidate","votes"
"Rensselaer","Troy 10","State House","108","","Blank","96"
"Rensselaer","Troy 11","State House","108","","Blank","135"
"Rensselaer","Troy 16","State House","108","","Blank","111"
"Rensselaer","Troy 17","State House","108","","Blank","151"
"Rensselaer","Troy 18","State House","108","","Blank","112"
"Rensselaer","Troy 19","State House","108","","Blank","145"
"Rensselaer","Troy 20","State House","108","","Blank","134"
"Rensselaer","Troy 21","State House","108","","Blank","175"
"Rensselaer","Troy 22","State House","108","","Blank","133"
"Rensselaer","Troy 24","State House","108","","Blank","219"
"Rensselaer","Troy 25","State House","108","","Blank","170"
"Rensselaer","Troy 26","State House","108","","Blank","125"
"Rensselaer","Troy 27","State House","108","","Blank","119"
"Rensselaer","Troy 28","State House","108","","Blank","111"
"Rensselaer","Troy 29","State House","108","","Blank","124"
"Rensselaer","Troy 30","State House","108","","Blank","166"
"Rensselaer","Rensselaer 1","State House","108","","Blank","129"
"Rensselaer","Rensselaer 2","State House","108","","Blank","117"
"Rensselaer","Rensselaer 3","State House","108","","Blank","106"
"Rensselaer","Rensselaer 4","State House","108","","Blank","129"
"Rensselaer","Rensselaer 5","State House","108","","Blank","160"
"Rensselaer","Rensselaer 6","State House","108","","Blank","195"
"Rensselaer","North Greenbush 1","State House","108","","Blank","149"
"Rensselaer","North Greenbush 2","State House","108","","Blank","334"
"Rensselaer","North Greenbush 3","State House","108","","Blank","230"
"Rensselaer","North Greenbush 4","State House","108","","Blank","414"
"Rensselaer","North Greenbush 5","State House","108","","Blank","270"
"Rensselaer","North Greenbush 6","State House","108","","Blank","260"
"Rensselaer","North Greenbush 7","State House","108","","Blank","231"
"Rensselaer","North Greenbush 8","State House","108","","Blank","288"
"Rensselaer","Troy 9","State House","108","","Void","1"
"Rensselaer","Troy 10","State House","108","","Void","0"
"Rensselaer","Troy 11","State House","108","","Void","0"
"Rensselaer","Troy 16","State House","108","","Void","0"
"Rensselaer","Troy 17","State House","108","","Void","0"
"Rensselaer","Troy 18","State House","108","","Void","0"
"Rensselaer","Troy 19","State House","108","","Void","0"
"Rensselaer","Troy 20","State House","108","","Void","0"
"Rensselaer","Troy 21","State House","108","","Void","0"
"Rensselaer","Troy 22","State House","108","","Void","0"
"Rensselaer","Troy 24","State House","108","","Void","0"
"Rensselaer","Troy 25","State House","108","","Void","0"
"Rensselaer","Troy 26","State House","108","","Void","0"
"Rensselaer","Troy 27","State House","108","","Void","0"
"Rensselaer","Troy 28","State House","108","","Void","0"
"Rensselaer","Troy 29","State House","108","","Void","0"
