"county","precinct","office","district","party","candidate","votes"
"Rensselaer","Schaghticoke 5","U.S. House ","19","DEM","Zephyr Teachout","169"
"Rensselaer","Schaghticoke 6","U.S. House ","19","DEM","Zephyr Teachout","210"
"Rensselaer","Schaghticoke 7","U.S. House ","19","DEM","Zephyr Teachout","182"
"Rensselaer","Schodack 2","U.S. House ","19","DEM","Zephyr Teachout","135"
"Rensselaer","Schodack 4","U.S. House ","19","DEM","Zephyr Teachout","243"
"Rensselaer","Schodack 7","U.S. House ","19","DEM","Zephyr Teachout","260"
"Rensselaer","Schodack 8","U.S. House ","19","DEM","Zephyr Teachout","222"
"Rensselaer","Schodack 9","U.S. House ","19","DEM","Zephyr Teachout","145"
"Rensselaer","Stephentown 1","U.S. House ","19","DEM","Zephyr Teachout","227"
"Rensselaer","Stephentown 2","U.S. House ","19","DEM","Zephyr Teachout","288"
"Rensselaer","Berlin 1","U.S. House ","19","REP","John J. Faso","252"
"Rensselaer","Berlin 2","U.S. House ","19","REP","John J. Faso","170"
"Rensselaer","Brunswick 1","U.S. House ","19","REP","John J. Faso","432"
"Rensselaer","Brunswick 2","U.S. House ","19","REP","John J. Faso","280"
"Rensselaer","Brunswick 3","U.S. House ","19","REP","John J. Faso","198"
"Rensselaer","Brunswick 4","U.S. House ","19","REP","John J. Faso","354"
"Rensselaer","Brunswick 5","U.S. House ","19","REP","John J. Faso","362"
"Rensselaer","Brunswick 6","U.S. House ","19","REP","John J. Faso","228"
"Rensselaer","Brunswick 7","U.S. House ","19","REP","John J. Faso","91"
"Rensselaer","Brunswick 8","U.S. House ","19","REP","John J. Faso","381"
"Rensselaer","Brunswick 9","U.S. House ","19","REP","John J. Faso","443"
"Rensselaer","Brunswick 10","U.S. House ","19","REP","John J. Faso","206"
"Rensselaer","Grafton 1","U.S. House ","19","REP","John J. Faso","271"
"Rensselaer","Grafton 2","U.S. House ","19","REP","John J. Faso","308"
"Rensselaer","Hoosick 1","U.S. House ","19","REP","John J. Faso","157"
"Rensselaer","Hoosick 2","U.S. House ","19","REP","John J. Faso","322"
"Rensselaer","Hoosick 3","U.S. House ","19","REP","John J. Faso","135"
"Rensselaer","Hoosick 4","U.S. House ","19","REP","John J. Faso","153"
"Rensselaer","Hoosick 5","U.S. House ","19","REP","John J. Faso","130"
"Rensselaer","Hoosick 6","U.S. House ","19","REP","John J. Faso","182"
"Rensselaer","Hoosick 7","U.S. House ","19","REP","John J. Faso","172"
"Rensselaer","Nassau 1","U.S. House ","19","REP","John J. Faso","244"
"Rensselaer","Nassau 2","U.S. House ","19","REP","John J. Faso","423"
"Rensselaer","Nassau 3","U.S. House ","19","REP","John J. Faso","250"
"Rensselaer","Nassau 4","U.S. House ","19","REP","John J. Faso","221"
"Rensselaer","Petersburgh 1","U.S. House ","19","REP","John J. Faso","339"
"Rensselaer","Pittstown 1","U.S. House ","19","REP","John J. Faso","186"
"Rensselaer","Pittstown 2","U.S. House ","19","REP","John J. Faso","224"
"Rensselaer","Pittstown 3","U.S. House ","19","REP","John J. Faso","350"
"Rensselaer","Pittstown 4","U.S. House ","19","REP","John J. Faso","324"
"Rensselaer","Pittstown 5","U.S. House ","19","REP","John J. Faso","242"
"Rensselaer","Pittstown 6","U.S. House ","19","REP","John J. Faso","164"
"Rensselaer","Poestenkill 1","U.S. House ","19","REP","John J. Faso","199"
"Rensselaer","Poestenkill 2","U.S. House ","19","REP","John J. Faso","413"
"Rensselaer","Poestenkill 3","U.S. House ","19","REP","John J. Faso","157"
"Rensselaer","Poestenkill 4","U.S. House ","19","REP","John J. Faso","380"
"Rensselaer","Sand Lake 1","U.S. House ","19","REP","John J. Faso","623"
"Rensselaer","Sand Lake 2","U.S. House ","19","REP","John J. Faso","376"
"Rensselaer","Sand Lake 3","U.S. House ","19","REP","John J. Faso","439"
"Rensselaer","Sand Lake 4","U.S. House ","19","REP","John J. Faso","162"
"Rensselaer","Sand Lake 5","U.S. House ","19","REP","John J. Faso","263"
"Rensselaer","Sand Lake 6","U.S. House ","19","REP","John J. Faso","180"
"Rensselaer","Schaghticoke 1","U.S. House ","19","REP","John J. Faso","376"
"Rensselaer","Schaghticoke 2","U.S. House ","19","REP","John J. Faso","129"
"Rensselaer","Schaghticoke 3","U.S. House ","19","REP","John J. Faso","305"
"Rensselaer","Schaghticoke 4","U.S. House ","19","REP","John J. Faso","202"
"Rensselaer","Schaghticoke 5","U.S. House ","19","REP","John J. Faso","199"
"Rensselaer","Schaghticoke 6","U.S. House ","19","REP","John J. Faso","338"
"Rensselaer","Schaghticoke 7","U.S. House ","19","REP","John J. Faso","358"
"Rensselaer","Schodack 2","U.S. House ","19","REP","John J. Faso","183"
"Rensselaer","Schodack 4","U.S. House ","19","REP","John J. Faso","377"
"Rensselaer","Schodack 7","U.S. House ","19","REP","John J. Faso","367"
"Rensselaer","Schodack 8","U.S. House ","19","REP","John J. Faso","344"
"Rensselaer","Schodack 9","U.S. House ","19","REP","John J. Faso","170"
"Rensselaer","Stephentown 1","U.S. House ","19","REP","John J. Faso","268"
"Rensselaer","Stephentown 2","U.S. House ","19","REP","John J. Faso","306"
"Rensselaer","Berlin 1","U.S. House ","19","CON","John J. Faso","39"
"Rensselaer","Berlin 2","U.S. House ","19","CON","John J. Faso","25"
"Rensselaer","Brunswick 1","U.S. House ","19","CON","John J. Faso","85"
"Rensselaer","Brunswick 2","U.S. House ","19","CON","John J. Faso","50"
"Rensselaer","Brunswick 3","U.S. House ","19","CON","John J. Faso","49"
"Rensselaer","Brunswick 4","U.S. House ","19","CON","John J. Faso","55"
"Rensselaer","Brunswick 5","U.S. House ","19","CON","John J. Faso","80"
"Rensselaer","Brunswick 6","U.S. House ","19","CON","John J. Faso","44"
"Rensselaer","Brunswick 7","U.S. House ","19","CON","John J. Faso","14"
"Rensselaer","Brunswick 8","U.S. House ","19","CON","John J. Faso","84"
"Rensselaer","Brunswick 9","U.S. House ","19","CON","John J. Faso","101"
"Rensselaer","Brunswick 10","U.S. House ","19","CON","John J. Faso","45"
"Rensselaer","Grafton 1","U.S. House ","19","CON","John J. Faso","72"
"Rensselaer","Grafton 2","U.S. House ","19","CON","John J. Faso","73"
"Rensselaer","Hoosick 1","U.S. House ","19","CON","John J. Faso","24"
"Rensselaer","Hoosick 2","U.S. House ","19","CON","John J. Faso","40"
"Rensselaer","Hoosick 3","U.S. House ","19","CON","John J. Faso","34"
"Rensselaer","Hoosick 4","U.S. House ","19","CON","John J. Faso","22"
"Rensselaer","Hoosick 5","U.S. House ","19","CON","John J. Faso","20"
"Rensselaer","Hoosick 6","U.S. House ","19","CON","John J. Faso","26"
"Rensselaer","Hoosick 7","U.S. House ","19","CON","John J. Faso","44"
"Rensselaer","Nassau 1","U.S. House ","19","CON","John J. Faso","30"
"Rensselaer","Nassau 2","U.S. House ","19","CON","John J. Faso","91"
"Rensselaer","Nassau 3","U.S. House ","19","CON","John J. Faso","60"
"Rensselaer","Nassau 4","U.S. House ","19","CON","John J. Faso","19"
"Rensselaer","Petersburgh 1","U.S. House ","19","CON","John J. Faso","61"
"Rensselaer","Pittstown 1","U.S. House ","19","CON","John J. Faso","35"
"Rensselaer","Pittstown 2","U.S. House ","19","CON","John J. Faso","42"
"Rensselaer","Pittstown 3","U.S. House ","19","CON","John J. Faso","50"
"Rensselaer","Pittstown 4","U.S. House ","19","CON","John J. Faso","63"
"Rensselaer","Pittstown 5","U.S. House ","19","CON","John J. Faso","39"
"Rensselaer","Pittstown 6","U.S. House ","19","CON","John J. Faso","39"
"Rensselaer","Poestenkill 1","U.S. House ","19","CON","John J. Faso","20"
"Rensselaer","Poestenkill 2","U.S. House ","19","CON","John J. Faso","86"
"Rensselaer","Poestenkill 3","U.S. House ","19","CON","John J. Faso","18"
"Rensselaer","Poestenkill 4","U.S. House ","19","CON","John J. Faso","60"
"Rensselaer","Sand Lake 1","U.S. House ","19","CON","John J. Faso","77"
"Rensselaer","Sand Lake 2","U.S. House ","19","CON","John J. Faso","78"
"Rensselaer","Sand Lake 3","U.S. House ","19","CON","John J. Faso","93"
"Rensselaer","Sand Lake 4","U.S. House ","19","CON","John J. Faso","39"
"Rensselaer","Sand Lake 5","U.S. House ","19","CON","John J. Faso","44"
"Rensselaer","Sand Lake 6","U.S. House ","19","CON","John J. Faso","32"
"Rensselaer","Schaghticoke 1","U.S. House ","19","CON","John J. Faso","103"
"Rensselaer","Schaghticoke 2","U.S. House ","19","CON","John J. Faso","25"
"Rensselaer","Schaghticoke 3","U.S. House ","19","CON","John J. Faso","81"
"Rensselaer","Schaghticoke 4","U.S. House ","19","CON","John J. Faso","28"
"Rensselaer","Schaghticoke 5","U.S. House ","19","CON","John J. Faso","39"
"Rensselaer","Schaghticoke 6","U.S. House ","19","CON","John J. Faso","64"
"Rensselaer","Schaghticoke 7","U.S. House ","19","CON","John J. Faso","71"
"Rensselaer","Schodack 2","U.S. House ","19","CON","John J. Faso","23"
"Rensselaer","Schodack 4","U.S. House ","19","CON","John J. Faso","50"
"Rensselaer","Schodack 7","U.S. House ","19","CON","John J. Faso","62"
"Rensselaer","Schodack 8","U.S. House ","19","CON","John J. Faso","69"
"Rensselaer","Schodack 9","U.S. House ","19","CON","John J. Faso","27"
"Rensselaer","Stephentown 1","U.S. House ","19","CON","John J. Faso","36"
"Rensselaer","Stephentown 2","U.S. House ","19","CON","John J. Faso","71"
"Rensselaer","Berlin 1","U.S. House ","19","WOR","Zephyr Teachout","25"
"Rensselaer","Berlin 2","U.S. House ","19","WOR","Zephyr Teachout","14"
"Rensselaer","Brunswick 1","U.S. House ","19","WOR","Zephyr Teachout","53"
"Rensselaer","Brunswick 2","U.S. House ","19","WOR","Zephyr Teachout","32"
"Rensselaer","Brunswick 3","U.S. House ","19","WOR","Zephyr Teachout","22"
"Rensselaer","Brunswick 4","U.S. House ","19","WOR","Zephyr Teachout","25"
"Rensselaer","Brunswick 5","U.S. House ","19","WOR","Zephyr Teachout","47"
"Rensselaer","Brunswick 6","U.S. House ","19","WOR","Zephyr Teachout","27"
"Rensselaer","Brunswick 7","U.S. House ","19","WOR","Zephyr Teachout","9"
"Rensselaer","Brunswick 8","U.S. House ","19","WOR","Zephyr Teachout","29"
"Rensselaer","Brunswick 9","U.S. House ","19","WOR","Zephyr Teachout","31"
"Rensselaer","Brunswick 10","U.S. House ","19","WOR","Zephyr Teachout","14"
"Rensselaer","Grafton 1","U.S. House ","19","WOR","Zephyr Teachout","28"
"Rensselaer","Grafton 2","U.S. House ","19","WOR","Zephyr Teachout","16"
"Rensselaer","Hoosick 1","U.S. House ","19","WOR","Zephyr Teachout","12"
"Rensselaer","Hoosick 2","U.S. House ","19","WOR","Zephyr Teachout","23"
"Rensselaer","Hoosick 3","U.S. House ","19","WOR","Zephyr Teachout","17"
"Rensselaer","Hoosick 4","U.S. House ","19","WOR","Zephyr Teachout","18"
"Rensselaer","Hoosick 5","U.S. House ","19","WOR","Zephyr Teachout","24"
"Rensselaer","Hoosick 6","U.S. House ","19","WOR","Zephyr Teachout","18"
"Rensselaer","Hoosick 7","U.S. House ","19","WOR","Zephyr Teachout","24"
"Rensselaer","Nassau 1","U.S. House ","19","WOR","Zephyr Teachout","30"
"Rensselaer","Nassau 2","U.S. House ","19","WOR","Zephyr Teachout","44"
"Rensselaer","Nassau 3","U.S. House ","19","WOR","Zephyr Teachout","28"
"Rensselaer","Nassau 4","U.S. House ","19","WOR","Zephyr Teachout","24"
"Rensselaer","Petersburgh 1","U.S. House ","19","WOR","Zephyr Teachout","25"
"Rensselaer","Pittstown 1","U.S. House ","19","WOR","Zephyr Teachout","14"
"Rensselaer","Pittstown 2","U.S. House ","19","WOR","Zephyr Teachout","12"
"Rensselaer","Pittstown 3","U.S. House ","19","WOR","Zephyr Teachout","17"
"Rensselaer","Pittstown 4","U.S. House ","19","WOR","Zephyr Teachout","21"
"Rensselaer","Pittstown 5","U.S. House ","19","WOR","Zephyr Teachout","14"
"Rensselaer","Pittstown 6","U.S. House ","19","WOR","Zephyr Teachout","20"
"Rensselaer","Poestenkill 1","U.S. House ","19","WOR","Zephyr Teachout","21"
"Rensselaer","Poestenkill 2","U.S. House ","19","WOR","Zephyr Teachout","38"
"Rensselaer","Poestenkill 3","U.S. House ","19","WOR","Zephyr Teachout","14"
"Rensselaer","Poestenkill 4","U.S. House ","19","WOR","Zephyr Teachout","39"
"Rensselaer","Sand Lake 1","U.S. House ","19","WOR","Zephyr Teachout","90"
"Rensselaer","Sand Lake 2","U.S. House ","19","WOR","Zephyr Teachout","44"
"Rensselaer","Sand Lake 3","U.S. House ","19","WOR","Zephyr Teachout","40"
"Rensselaer","Sand Lake 4","U.S. House ","19","WOR","Zephyr Teachout","19"
"Rensselaer","Sand Lake 5","U.S. House ","19","WOR","Zephyr Teachout","40"
"Rensselaer","Sand Lake 6","U.S. House ","19","WOR","Zephyr Teachout","17"
"Rensselaer","Schaghticoke 1","U.S. House ","19","WOR","Zephyr Teachout","36"
"Rensselaer","Schaghticoke 2","U.S. House ","19","WOR","Zephyr Teachout","10"
"Rensselaer","Schaghticoke 3","U.S. House ","19","WOR","Zephyr Teachout","19"
"Rensselaer","Schaghticoke 4","U.S. House ","19","WOR","Zephyr Teachout","16"
"Rensselaer","Schaghticoke 5","U.S. House ","19","WOR","Zephyr Teachout","23"
"Rensselaer","Schaghticoke 6","U.S. House ","19","WOR","Zephyr Teachout","23"
"Rensselaer","Schaghticoke 7","U.S. House ","19","WOR","Zephyr Teachout","32"
"Rensselaer","Schodack 2","U.S. House ","19","WOR","Zephyr Teachout","16"
"Rensselaer","Schodack 4","U.S. House ","19","WOR","Zephyr Teachout","43"
"Rensselaer","Schodack 7","U.S. House ","19","WOR","Zephyr Teachout","38"
"Rensselaer","Schodack 8","U.S. House ","19","WOR","Zephyr Teachout","32"
"Rensselaer","Schodack 9","U.S. House ","19","WOR","Zephyr Teachout","20"
"Rensselaer","Stephentown 1","U.S. House ","19","WOR","Zephyr Teachout","15"
"Rensselaer","Stephentown 2","U.S. House ","19","WOR","Zephyr Teachout","43"
"Rensselaer","Berlin 1","U.S. House ","19","IND","John J. Faso","19"
"Rensselaer","Berlin 2","U.S. House ","19","IND","John J. Faso","8"
"Rensselaer","Brunswick 1","U.S. House ","19","IND","John J. Faso","34"
"Rensselaer","Brunswick 2","U.S. House ","19","IND","John J. Faso","32"
"Rensselaer","Brunswick 3","U.S. House ","19","IND","John J. Faso","20"
"Rensselaer","Brunswick 4","U.S. House ","19","IND","John J. Faso","32"
"Rensselaer","Brunswick 5","U.S. House ","19","IND","John J. Faso","38"
"Rensselaer","Brunswick 6","U.S. House ","19","IND","John J. Faso","23"
"Rensselaer","Brunswick 7","U.S. House ","19","IND","John J. Faso","18"
"Rensselaer","Brunswick 8","U.S. House ","19","IND","John J. Faso","33"
"Rensselaer","Brunswick 9","U.S. House ","19","IND","John J. Faso","25"
"Rensselaer","Brunswick 10","U.S. House ","19","IND","John J. Faso","25"
"Rensselaer","Grafton 1","U.S. House ","19","IND","John J. Faso","20"
"Rensselaer","Grafton 2","U.S. House ","19","IND","John J. Faso","25"
"Rensselaer","Hoosick 1","U.S. House ","19","IND","John J. Faso","18"
"Rensselaer","Hoosick 2","U.S. House ","19","IND","John J. Faso","21"
"Rensselaer","Hoosick 3","U.S. House ","19","IND","John J. Faso","13"
"Rensselaer","Hoosick 4","U.S. House ","19","IND","John J. Faso","8"
"Rensselaer","Hoosick 5","U.S. House ","19","IND","John J. Faso","26"
"Rensselaer","Hoosick 6","U.S. House ","19","IND","John J. Faso","19"
"Rensselaer","Hoosick 7","U.S. House ","19","IND","John J. Faso","9"
"Rensselaer","Nassau 1","U.S. House ","19","IND","John J. Faso","11"
"Rensselaer","Nassau 2","U.S. House ","19","IND","John J. Faso","19"
"Rensselaer","Nassau 3","U.S. House ","19","IND","John J. Faso","13"
"Rensselaer","Nassau 4","U.S. House ","19","IND","John J. Faso","17"
"Rensselaer","Petersburgh 1","U.S. House ","19","IND","John J. Faso","20"
"Rensselaer","Pittstown 1","U.S. House ","19","IND","John J. Faso","10"
"Rensselaer","Pittstown 2","U.S. House ","19","IND","John J. Faso","15"
"Rensselaer","Pittstown 3","U.S. House ","19","IND","John J. Faso","17"
"Rensselaer","Pittstown 4","U.S. House ","19","IND","John J. Faso","21"
"Rensselaer","Pittstown 5","U.S. House ","19","IND","John J. Faso","19"
"Rensselaer","Pittstown 6","U.S. House ","19","IND","John J. Faso","9"
"Rensselaer","Poestenkill 1","U.S. House ","19","IND","John J. Faso","18"
"Rensselaer","Poestenkill 2","U.S. House ","19","IND","John J. Faso","25"
"Rensselaer","Poestenkill 3","U.S. House ","19","IND","John J. Faso","14"
"Rensselaer","Poestenkill 4","U.S. House ","19","IND","John J. Faso","49"
"Rensselaer","Sand Lake 1","U.S. House ","19","IND","John J. Faso","63"
"Rensselaer","Sand Lake 2","U.S. House ","19","IND","John J. Faso","29"
"Rensselaer","Sand Lake 3","U.S. House ","19","IND","John J. Faso","40"
"Rensselaer","Sand Lake 4","U.S. House ","19","IND","John J. Faso","13"
"Rensselaer","Sand Lake 5","U.S. House ","19","IND","John J. Faso","27"
"Rensselaer","Sand Lake 6","U.S. House ","19","IND","John J. Faso","13"
"Rensselaer","Schaghticoke 1","U.S. House ","19","IND","John J. Faso","35"
"Rensselaer","Schaghticoke 2","U.S. House ","19","IND","John J. Faso","7"
"Rensselaer","Schaghticoke 3","U.S. House ","19","IND","John J. Faso","15"
"Rensselaer","Schaghticoke 4","U.S. House ","19","IND","John J. Faso","9"
"Rensselaer","Schaghticoke 5","U.S. House ","19","IND","John J. Faso","21"
"Rensselaer","Schaghticoke 6","U.S. House ","19","IND","John J. Faso","28"
"Rensselaer","Schaghticoke 7","U.S. House ","19","IND","John J. Faso","30"
"Rensselaer","Schodack 2","U.S. House ","19","IND","John J. Faso","14"
"Rensselaer","Schodack 4","U.S. House ","19","IND","John J. Faso","48"
"Rensselaer","Schodack 7","U.S. House ","19","IND","John J. Faso","34"
"Rensselaer","Schodack 8","U.S. House ","19","IND","John J. Faso","32"
"Rensselaer","Schodack 9","U.S. House ","19","IND","John J. Faso","19"
"Rensselaer","Stephentown 1","U.S. House ","19","IND","John J. Faso","22"
"Rensselaer","Stephentown 2","U.S. House ","19","IND","John J. Faso","22"
"Rensselaer","Berlin 1","U.S. House ","19","REF","John J. Faso","3"
"Rensselaer","Berlin 2","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Brunswick 1","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Brunswick 2","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Brunswick 3","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Brunswick 4","U.S. House ","19","REF","John J. Faso","3"
"Rensselaer","Brunswick 5","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Brunswick 6","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Brunswick 7","U.S. House ","19","REF","John J. Faso","3"
"Rensselaer","Brunswick 8","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Brunswick 9","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Brunswick 10","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Grafton 1","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Grafton 2","U.S. House ","19","REF","John J. Faso","3"
"Rensselaer","Hoosick 1","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Hoosick 2","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Hoosick 3","U.S. House ","19","REF","John J. Faso","3"
"Rensselaer","Hoosick 4","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Hoosick 5","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Hoosick 6","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Hoosick 7","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Nassau 1","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Nassau 2","U.S. House ","19","REF","John J. Faso","5"
"Rensselaer","Nassau 3","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Nassau 4","U.S. House ","19","REF","John J. Faso","4"
"Rensselaer","Petersburgh 1","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Pittstown 1","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Pittstown 2","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Pittstown 3","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Pittstown 4","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Pittstown 5","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Pittstown 6","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Poestenkill 1","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Poestenkill 2","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Poestenkill 3","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Poestenkill 4","U.S. House ","19","REF","John J. Faso","3"
"Rensselaer","Sand Lake 1","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Sand Lake 2","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Sand Lake 3","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Sand Lake 4","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Sand Lake 5","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Sand Lake 6","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Schaghticoke 1","U.S. House ","19","REF","John J. Faso","3"
"Rensselaer","Schaghticoke 2","U.S. House ","19","REF","John J. Faso","1"
"Rensselaer","Schaghticoke 3","U.S. House ","19","REF","John J. Faso","3"
"Rensselaer","Schaghticoke 4","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Schaghticoke 5","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Schaghticoke 6","U.S. House ","19","REF","John J. Faso","4"
"Rensselaer","Schaghticoke 7","U.S. House ","19","REF","John J. Faso","3"
"Rensselaer","Schodack 2","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Schodack 4","U.S. House ","19","REF","John J. Faso","8"
"Rensselaer","Schodack 7","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Schodack 8","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Schodack 9","U.S. House ","19","REF","John J. Faso","0"
"Rensselaer","Stephentown 1","U.S. House ","19","REF","John J. Faso","3"
"Rensselaer","Stephentown 2","U.S. House ","19","REF","John J. Faso","2"
"Rensselaer","Berlin 1","U.S. House ","19","","Write_In","1"
"Rensselaer","Berlin 2","U.S. House ","19","","Write_In","0"
"Rensselaer","Brunswick 1","U.S. House ","19","","Write_In","2"
"Rensselaer","Brunswick 2","U.S. House ","19","","Write_In","2"
"Rensselaer","Brunswick 3","U.S. House ","19","","Write_In","0"
"Rensselaer","Brunswick 4","U.S. House ","19","","Write_In","0"
"Rensselaer","Brunswick 5","U.S. House ","19","","Write_In","1"
"Rensselaer","Brunswick 6","U.S. House ","19","","Write_In","1"
"Rensselaer","Brunswick 7","U.S. House ","19","","Write_In","0"
"Rensselaer","Brunswick 8","U.S. House ","19","","Write_In","2"
"Rensselaer","Brunswick 9","U.S. House ","19","","Write_In","2"
"Rensselaer","Brunswick 10","U.S. House ","19","","Write_In","0"
"Rensselaer","Grafton 1","U.S. House ","19","","Write_In","0"
"Rensselaer","Grafton 2","U.S. House ","19","","Write_In","1"
"Rensselaer","Hoosick 1","U.S. House ","19","","Write_In","0"
"Rensselaer","Hoosick 2","U.S. House ","19","","Write_In","1"
"Rensselaer","Hoosick 3","U.S. House ","19","","Write_In","0"
"Rensselaer","Hoosick 4","U.S. House ","19","","Write_In","0"
"Rensselaer","Hoosick 5","U.S. House ","19","","Write_In","0"
