"county","precinct","office","district","party","candidate","votes"
"Fulton","Gloversville Ward 4 Dist 2","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",0
"Fulton","Gloversville Ward 5 Dist 1","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",0
"Fulton","Gloversville Ward 5 Dist 2","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",1
"Fulton","Gloversville Ward 6 Dist 1","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",1
"Fulton","Gloversville Ward 6 Dist 2","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",3
"Fulton","Johnstown Ward 1 Dist 1","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",2
"Fulton","Johnstown Ward 1 Dist 2","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",1
"Fulton","Johnstown Ward 2 Dist 1","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",2
"Fulton","Johnstown Ward 2 Dist 2","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",0
"Fulton","Johnstown Ward 3 Dist 1","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",1
"Fulton","Johnstown Ward 3 Dist 2","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",2
"Fulton","Johnstown Ward 4 Dist 1","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",3
"Fulton","Johnstown Ward 4 Dist 2","U.S. House of Representatives","21st Congressional","REF","Elise Stefanik",0
"Fulton","Bleecker","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",10
"Fulton","Broadalbin 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",10
"Fulton","Broadalbin 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",19
"Fulton","Broadalbin 3","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",16
"Fulton","Broadalbin 4","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",10
"Fulton","Caroga","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",16
"Fulton","Ephratah","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",8
"Fulton","Johnstown 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",17
"Fulton","Johnstown 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",17
"Fulton","Johnstown 3","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",18
"Fulton","Johnstown 4","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",13
"Fulton","Mayfield 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",8
"Fulton","Mayfield 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",7
"Fulton","Mayfield 3","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",11
"Fulton","Mayfield 4","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",18
"Fulton","Northampton 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",17
"Fulton","Northampton 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",0
"Fulton","Northampton 3","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",17
"Fulton","Oppenheim 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",10
"Fulton","Perth 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",11
"Fulton","Perth 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",9
"Fulton","Stratford 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",10
"Fulton","Gloversville Ward 1 Dist 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",15
"Fulton","Gloversville Ward 1 Dist 2","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",10
"Fulton","Gloversville Ward 2 Dist 1","U.S. House of Representatives","21st Congressional","GRE","Matt Funiciello",9
