"county","precinct","office","district","party","candidate","votes"
"Fulton","Stratford 1","NY State Assembly","118th Assembly","REF","Marc Butler",1
"Fulton","Gloversville Ward 1 Dist 1","NY State Assembly","118th Assembly","REF","Marc Butler",5
"Fulton","Gloversville Ward 1 Dist 2","NY State Assembly","118th Assembly","REF","Marc Butler",0
"Fulton","Gloversville Ward 2 Dist 1","NY State Assembly","118th Assembly","REF","Marc Butler",0
"Fulton","Gloversville Ward 2 Dist 2","NY State Assembly","118th Assembly","REF","Marc Butler",5
"Fulton","Gloversville Ward 3 Dist 1","NY State Assembly","118th Assembly","REF","Marc Butler",3
"Fulton","Gloversville Ward 3 Dist 2","NY State Assembly","118th Assembly","REF","Marc Butler",2
"Fulton","Gloversville Ward 4 Dist 1","NY State Assembly","118th Assembly","REF","Marc Butler",1
"Fulton","Gloversville Ward 4 Dist 2","NY State Assembly","118th Assembly","REF","Marc Butler",0
"Fulton","Gloversville Ward 5 Dist 1","NY State Assembly","118th Assembly","REF","Marc Butler",3
"Fulton","Gloversville Ward 5 Dist 2","NY State Assembly","118th Assembly","REF","Marc Butler",3
"Fulton","Gloversville Ward 6 Dist 1","NY State Assembly","118th Assembly","REF","Marc Butler",6
"Fulton","Gloversville Ward 6 Dist 2","NY State Assembly","118th Assembly","REF","Marc Butler",6
"Fulton","Johnstown Ward 1 Dist 1","NY State Assembly","118th Assembly","REF","Marc Butler",1
"Fulton","Johnstown Ward 1 Dist 2","NY State Assembly","118th Assembly","REF","Marc Butler",3
"Fulton","Johnstown Ward 2 Dist 1","NY State Assembly","118th Assembly","REF","Marc Butler",1
"Fulton","Johnstown Ward 2 Dist 2","NY State Assembly","118th Assembly","REF","Marc Butler",3
"Fulton","Johnstown Ward 3 Dist 1","NY State Assembly","118th Assembly","REF","Marc Butler",2
"Fulton","Johnstown Ward 3 Dist 2","NY State Assembly","118th Assembly","REF","Marc Butler",3
"Fulton","Johnstown Ward 4 Dist 1","NY State Assembly","118th Assembly","REF","Marc Butler",6
"Fulton","Johnstown Ward 4 Dist 2","NY State Assembly","118th Assembly","REF","Marc Butler",2
"Fulton","Bleecker","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Broadalbin 1","NY State Assembly","118th Assembly","","Write-Ins",4
"Fulton","Broadalbin 2","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Broadalbin 3","NY State Assembly","118th Assembly","","Write-Ins",3
"Fulton","Broadalbin 4","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Caroga","NY State Assembly","118th Assembly","","Write-Ins",2
"Fulton","Ephratah","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Johnstown 1","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Johnstown 2","NY State Assembly","118th Assembly","","Write-Ins",2
"Fulton","Johnstown 3","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Johnstown 4","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Mayfield 1","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Mayfield 2","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Mayfield 3","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Mayfield 4","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Northampton 1","NY State Assembly","118th Assembly","","Write-Ins",2
"Fulton","Northampton 2","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Northampton 3","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Oppenheim 1","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Perth 1","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Perth 2","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Stratford 1","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Gloversville Ward 1 Dist 1","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Gloversville Ward 1 Dist 2","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Gloversville Ward 2 Dist 1","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Gloversville Ward 2 Dist 2","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Gloversville Ward 3 Dist 1","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Gloversville Ward 3 Dist 2","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Gloversville Ward 4 Dist 1","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Gloversville Ward 4 Dist 2","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Gloversville Ward 5 Dist 1","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Gloversville Ward 5 Dist 2","NY State Assembly","118th Assembly","","Write-Ins",2
"Fulton","Gloversville Ward 6 Dist 1","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Gloversville Ward 6 Dist 2","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Johnstown Ward 1 Dist 1","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Johnstown Ward 1 Dist 2","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Johnstown Ward 2 Dist 1","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Johnstown Ward 2 Dist 2","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Johnstown Ward 3 Dist 1","NY State Assembly","118th Assembly","","Write-Ins",5
"Fulton","Johnstown Ward 3 Dist 2","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Johnstown Ward 4 Dist 1","NY State Assembly","118th Assembly","","Write-Ins",1
"Fulton","Johnstown Ward 4 Dist 2","NY State Assembly","118th Assembly","","Write-Ins",0
"Fulton","Bleecker","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Broadalbin 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Broadalbin 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Broadalbin 3","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Broadalbin 4","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Caroga","NY State Assembly","118th Assembly","","Voids",2
"Fulton","Ephratah","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Johnstown 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Johnstown 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Johnstown 3","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Johnstown 4","NY State Assembly","118th Assembly","","Voids",1
"Fulton","Mayfield 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Mayfield 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Mayfield 3","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Mayfield 4","NY State Assembly","118th Assembly","","Voids",1
"Fulton","Northampton 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Northampton 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Northampton 3","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Oppenheim 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Perth 1","NY State Assembly","118th Assembly","","Voids",1
"Fulton","Perth 2","NY State Assembly","118th Assembly","","Voids",1
"Fulton","Stratford 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Gloversville Ward 1 Dist 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Gloversville Ward 1 Dist 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Gloversville Ward 2 Dist 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Gloversville Ward 2 Dist 2","NY State Assembly","118th Assembly","","Voids",1
"Fulton","Gloversville Ward 3 Dist 1","NY State Assembly","118th Assembly","","Voids",1
"Fulton","Gloversville Ward 3 Dist 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Gloversville Ward 4 Dist 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Gloversville Ward 4 Dist 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Gloversville Ward 5 Dist 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Gloversville Ward 5 Dist 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Gloversville Ward 6 Dist 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Gloversville Ward 6 Dist 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Johnstown Ward 1 Dist 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Johnstown Ward 1 Dist 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Johnstown Ward 2 Dist 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Johnstown Ward 2 Dist 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Johnstown Ward 3 Dist 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Johnstown Ward 3 Dist 2","NY State Assembly","118th Assembly","","Voids",1
"Fulton","Johnstown Ward 4 Dist 1","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Johnstown Ward 4 Dist 2","NY State Assembly","118th Assembly","","Voids",0
"Fulton","Bleecker","NY State Assembly","118th Assembly","","Blanks",81
"Fulton","Broadalbin 1","NY State Assembly","118th Assembly","","Blanks",110
"Fulton","Broadalbin 2","NY State Assembly","118th Assembly","","Blanks",151
"Fulton","Broadalbin 3","NY State Assembly","118th Assembly","","Blanks",111
"Fulton","Broadalbin 4","NY State Assembly","118th Assembly","","Blanks",131
"Fulton","Caroga","NY State Assembly","118th Assembly","","Blanks",134
"Fulton","Ephratah","NY State Assembly","118th Assembly","","Blanks",128
"Fulton","Johnstown 1","NY State Assembly","118th Assembly","","Blanks",135
"Fulton","Johnstown 2","NY State Assembly","118th Assembly","","Blanks",167
"Fulton","Johnstown 3","NY State Assembly","118th Assembly","","Blanks",143
"Fulton","Johnstown 4","NY State Assembly","118th Assembly","","Blanks",114
"Fulton","Mayfield 1","NY State Assembly","118th Assembly","","Blanks",114
"Fulton","Mayfield 2","NY State Assembly","118th Assembly","","Blanks",100
"Fulton","Mayfield 3","NY State Assembly","118th Assembly","","Blanks",146
"Fulton","Mayfield 4","NY State Assembly","118th Assembly","","Blanks",164
"Fulton","Northampton 1","NY State Assembly","118th Assembly","","Blanks",132
"Fulton","Northampton 2","NY State Assembly","118th Assembly","","Blanks",10
"Fulton","Northampton 3","NY State Assembly","118th Assembly","","Blanks",146
"Fulton","Oppenheim 1","NY State Assembly","118th Assembly","","Blanks",147
"Fulton","Perth 1","NY State Assembly","118th Assembly","","Blanks",197
"Fulton","Perth 2","NY State Assembly","118th Assembly","","Blanks",179
"Fulton","Stratford 1","NY State Assembly","118th Assembly","","Blanks",45
"Fulton","Gloversville Ward 1 Dist 1","NY State Assembly","118th Assembly","","Blanks",103
"Fulton","Gloversville Ward 1 Dist 2","NY State Assembly","118th Assembly","","Blanks",92
"Fulton","Gloversville Ward 2 Dist 1","NY State Assembly","118th Assembly","","Blanks",75
"Fulton","Gloversville Ward 2 Dist 2","NY State Assembly","118th Assembly","","Blanks",75
"Fulton","Gloversville Ward 3 Dist 1","NY State Assembly","118th Assembly","","Blanks",114
"Fulton","Gloversville Ward 3 Dist 2","NY State Assembly","118th Assembly","","Blanks",107
"Fulton","Gloversville Ward 4 Dist 1","NY State Assembly","118th Assembly","","Blanks",111
"Fulton","Gloversville Ward 4 Dist 2","NY State Assembly","118th Assembly","","Blanks",89
"Fulton","Gloversville Ward 5 Dist 1","NY State Assembly","118th Assembly","","Blanks",126
"Fulton","Gloversville Ward 5 Dist 2","NY State Assembly","118th Assembly","","Blanks",107
"Fulton","Gloversville Ward 6 Dist 1","NY State Assembly","118th Assembly","","Blanks",96
"Fulton","Gloversville Ward 6 Dist 2","NY State Assembly","118th Assembly","","Blanks",100
"Fulton","Johnstown Ward 1 Dist 1","NY State Assembly","118th Assembly","","Blanks",100
"Fulton","Johnstown Ward 1 Dist 2","NY State Assembly","118th Assembly","","Blanks",113
"Fulton","Johnstown Ward 2 Dist 1","NY State Assembly","118th Assembly","","Blanks",97
"Fulton","Johnstown Ward 2 Dist 2","NY State Assembly","118th Assembly","","Blanks",85
"Fulton","Johnstown Ward 3 Dist 1","NY State Assembly","118th Assembly","","Blanks",93
"Fulton","Johnstown Ward 3 Dist 2","NY State Assembly","118th Assembly","","Blanks",95
"Fulton","Johnstown Ward 4 Dist 1","NY State Assembly","118th Assembly","","Blanks",118
"Fulton","Johnstown Ward 4 Dist 2","NY State Assembly","118th Assembly","","Blanks",86
